POA_CODE_2021,SA2_CODE_2021,SA2_NAME_2021
2015,117031640,Newtown (NSW)
2609,801081096,Stirling
2672,103021062,Condobolin
3186,208011171,Highett (West) - Cheltenham
4556,316011413,Buderim - North
4705,308031207,Emu Park
3793,211051279,Monbulk - Silvan
4477,315031409,Charleville
2621,801031113,Canberra East
5273,407021151,Kingston - Robe
2761,116021631,Schofields (West) - Colebee
3926,214021378,Flinders
4313,310031291,Leichhardt - One Mile
4614,319031515,Kilkivan
3691,204031069,Bright - Mount Beauty
5114,402011025,Gawler - North
2470,110021194,Tenterfield
0822,510011264,Halls Creek
2850,103031075,Wollangambe - Wollemi
2538,114011283,Ulladulla Surrounds
2797,103041076,Blayney
4161,301021008,Ormiston
4704,308011190,Central Highlands - East
5254,401021006,Lobethal - Woodside
3564,216011408,Lockington - Gunbower
3135,211051280,Montrose
4704,308031215,Parkhurst - Kawana
7055,601041022,Kingston - Huntingfield
0822,701021017,East Arm
2173,127031523,Chipping Norton - Moorebank
3361,201031014,Beaufort
0822,702031059,Thamarrurr
4705,308031206,Bouldercombe
3401,215011390,Nhill Region
3840,205041094,Churchill
6028,505011076,Iluka - Burns Beach
2672,105011093,Cobar
2707,109031183,Deniliquin Surrounds
3559,202021026,Bendigo Surrounds - South
6569,509021241,Moora
7254,602031059,George Town
2850,103031073,Mudgee Surrounds - East
2666,113031263,Cootamundra
3103,207031167,Surrey Hills (East) - Mont Albert
4732,315031410,Far Central West
4735,315031410,Far Central West
3549,109021179,Wentworth-Balranald Region
3152,211031267,Ringwood East
2611,801011002,Belconnen
3469,215011387,Ararat Surrounds
3708,204031072,Towong
2126,115011558,Cherrybrook
3266,217041478,Moyne - West
4573,316051544,Peregian Springs
5075,401041015,Paradise - Newton
3184,206051514,St Kilda - West
3352,201021010,Creswick - Clunes
4520,314011386,The Hills District
2612,801051051,Braddon
0872,702011053,Tanami
4184,301021551,Southern Moreton Bay Islands
5025,404011091,Flinders Park
0852,701031032,Humpty Doo
4005,305031130,Windsor
4051,305031127,Newmarket
5710,406011134,West Coast (SA)
6233,501021005,Australind - Leschenault
3785,211051282,Mount Dandenong - Olinda
3978,212031559,Cranbourne North - East
5731,407031159,Barmera
2852,106041129,Scone Surrounds
5255,407031164,Mannum
2762,116021629,Marsden Park - Shanes Park
2102,122021421,Bayview - Elanora Heights
6055,504031300,Ellenbrook
4285,311031318,Munruben - Park Ridge South
4892,306031163,Yarrabah
4809,306031163,Yarrabah
4378,307031187,Stanthorpe
2475,112021244,Casino
5134,401021010,Uraidla - Summertown
6712,510031271,Ashburton (WA)
6429,511031282,Kambalda - Coolgardie - Norseman
4753,312021353,Seaforth - Calen
4701,308011190,Central Highlands - East
4171,305021114,Bulimba
2212,119011572,Bankstown - South
3357,201011008,Wendouree - Miners Rest
3610,204011062,Yea
2750,124031461,Jamisontown - South Penrith
4816,315011397,Croydon - Etheridge
6024,505011073,Greenwood - Warwick
2621,801031032,Kowen
4418,307011175,Miles - Wandoan
6422,509021242,Mukinbudin
2765,115031299,Bilpin - Colo - St Albans
4701,308031208,Frenchville - Mount Archer
2829,105011094,Coonamble
2017,117031648,Zetland
3006,206051511,Port Melbourne Industrial
4032,302011026,McDowall
2556,127011729,Oran Park
4401,307031188,Stanthorpe Surrounds
4350,307031188,Stanthorpe Surrounds
3333,217031473,Colac Surrounds
4872,315011396,Cape York
4405,317011449,Gowrie (Qld)
3122,207011519,Hawthorn - North
2423,108051171,Wingham
7109,603021072,Huonville - Franklin
2207,119041382,Sans Souci - Ramsgate
5014,404021101,Port Adelaide
6164,507011259,Beeliar - Wattleup
4214,309091264,Molendinar
3477,215011392,Stawell
2641,109011173,Albury - North
5433,405031121,Peterborough - Mount Remarkable
7307,604021087,Latrobe
4704,308031213,Norman Gardens
3357,201011481,Ballarat East - Warrenheip
3663,204011058,Nagambie
3666,204011058,Nagambie
2250,106011108,Cessnock
4406,307021183,Wambo
3851,205051103,Sale
5159,403041071,Aberfoyle Park
5259,407021151,Kingston - Robe
0852,701031034,Virginia
4051,302021031,Kedron - Gordon Park
6079,505031107,Tapping - Ashby - Sinagra
3875,205021086,Paynesville
3342,213041353,Bacchus Marsh
2600,801061131,Kingston (ACT)
5062,403031069,Mitcham (SA)
3851,205051102,Rosedale
6434,511031282,Kambalda - Coolgardie - Norseman
4565,316081549,Noosa Hinterland
7116,601011002,Brighton - Pontville
3980,212031556,Clyde North - South
7249,602021057,Westbury
4610,319021505,Kingaroy
3234,203031051,Portarlington
3551,202011024,Strathfieldsaye
6324,509011229,Gnowangerup
2428,108011153,Forster-Tuncurry Surrounds
3126,207011155,Surrey Hills (West) - Canterbury
2203,117021327,Petersham - Stanmore
2140,120031679,Croydon
4817,318021467,Aitkenvale
4820,318021482,Kirwan - West
2609,801081133,Scrivener
2039,120021675,Leichhardt
5092,402051052,Hope Valley - Modbury
5605,406011133,Port Lincoln
5461,405021119,Wakefield - Barunga West
5523,405031120,Jamestown
3691,204031073,West Wodonga
2152,125041493,Toongabbie - Constitution Hill
5118,402021032,Munno Para West - Angle Vale
2207,119041670,Bexley - South
4817,318021478,Hermit Park - Rosslea
6275,501031018,Donnybrook - Balingup
4343,317011458,Toowoomba - West
4856,306031160,Johnstone
3136,211041272,Vermont
2779,103011060,Bathurst Surrounds
3043,210031439,Gowanbrae
4075,310011276,Wacol
2799,103031073,Mudgee Surrounds - East
4421,317011449,Gowrie (Qld)
2086,122031425,Cromer
3639,216011406,Echuca
2652,113011259,Narrandera
4019,313051575,Scarborough - Newport
3029,213051588,Truganina - South West
6361,509031247,Kulin
2471,112021246,Goonellabah
2627,113021260,Tumbarumba
4346,319021509,Nanango
7004,601051029,Mount Nelson - Dynnyrne
3371,201031013,Avoca
2230,128011604,Cronulla - Kurnell - Bundeena
5267,407031169,The Coorong
3816,212011551,Pakenham - South East
4754,312021350,Ooralea - Bakers Creek
7249,602011043,Norwood (Tas.)
4065,305031120,Alderley
2774,124011450,Blaxland - Warrimoo - Lapstone
2572,114021285,Hill Top - Colo Vale
2799,103011613,Bathurst - West
7321,604031097,West Coast (Tas.)
7470,604031097,West Coast (Tas.)
4120,303031063,Mount Gravatt
4557,316011413,Buderim - North
5719,407031159,Barmera
4703,308031218,Rockhampton Surrounds - East
4285,311041567,Flagstone (East) - Riverbend
4314,310031291,Leichhardt - One Mile
0837,701031034,Virginia
2650,109011175,Albury Surrounds
7261,602031099,Flinders and Cape Barren Islands
2472,112021244,Casino
3198,214011375,Seaford (Vic.)
2850,103011059,Bathurst - East
2575,114021288,Robertson - Fitzroy Falls
6568,509021244,Toodyay
6412,509021237,Cunderdin
2565,127011596,Hoxton Park - Carnes Hill - Horningsea Park
6166,507011154,Hamilton Hill
4208,311021310,Wolffdene - Bahrs Scrub
3058,210031236,Coburg North
6029,505021092,Scarborough
3233,203011034,Bannockburn
2038,117021327,Petersham - Stanmore
2305,111011213,Valentine - Eleebana
2101,122031697,Narrabeen - Wheeler Heights
5573,405041127,Yorke Peninsula - North
6014,505021096,Wembley Downs - Churchlands - Woodlands
4680,308051538,Telina - Toolooa
4721,308031215,Parkhurst - Kawana
6164,507011161,Success - Hammond Park
4226,309061246,Carrara
2445,108041166,Wauchope
2283,111021215,Bolton Point - Teralba
0845,702031057,Alligator
0822,702031057,Alligator
2262,102021045,Blue Haven - San Remo
2735,109031183,Deniliquin Surrounds
4655,319041517,Craignish - Dundowran Beach
4660,319011493,Bargara - Burnett Heads
3787,211011446,Boronia
2164,127021518,Horsley Park - Kemps Creek
4816,312011339,Clermont
4816,308011191,Central Highlands - West
3775,209031211,Kinglake
5159,403041080,Happy Valley
5202,407011148,Victor Harbor
2904,801071084,Monash
3107,207021156,Bulleen
3959,205031092,Wilsons Promontory
2486,112031252,Murwillumbah Surrounds
2767,116011560,Blacktown - South
2702,113011259,Narrandera
3453,201021011,Daylesford
4358,317011445,Cambooya - Wyreema
4860,318011463,Dalrymple
2148,116011306,Doonside - Woodcroft
5410,402011025,Gawler - North
3350,201011483,Canadian - Mount Clear
3358,201011483,Canadian - Mount Clear
2089,121041414,Crows Nest - Waverton
3352,201011481,Ballarat East - Warrenheip
3996,205031093,Wonthaggi - Inverloch
5602,406021140,Quorn - Lake Gilles
5600,406021140,Quorn - Lake Gilles
4310,310021277,Boonah
4227,309081559,Robina - East
2321,106031125,Williamtown - Medowie - Karuah
6762,510021267,East Pilbara
2621,101021610,Googong
7320,,
2306,111011211,Redhead
4710,308031207,Emu Park
3630,216031418,Shepparton Surrounds - East
0852,702031058,Daly
3141,206041125,South Yarra - West
0845,701031034,Virginia
2645,109011175,Albury Surrounds
2346,110041202,Tamworth - East
2474,112021245,Casino Surrounds
5211,407011147,Strathalbyn Surrounds
4811,318021480,Kelso
7015,601011002,Brighton - Pontville
2912,801041045,Mitchell
5133,401021003,Adelaide Hills
2870,103021068,Parkes Surrounds
4660,319021504,Gin Gin
2827,105011096,Walgett - Lightning Ridge
3675,204021064,Benalla Surrounds
2611,801081133,Scrivener
3136,211031268,Ringwood North
6316,509031250,Wagin
6271,501021251,Dalyellup
4410,307011175,Miles - Wandoan
2151,125031481,Granville - Clyde
2282,111031225,Lambton - New Lambton
2144,125011475,Rookwood Cemetery
2134,120011672,Concord West - North Strathfield
2327,106021615,Rutherford (North) - Aberglasslyn
3063,210051246,Greenvale - Bulla
3871,205011079,Warragul
2145,116011304,Blacktown (North) - Marayong
7250,602011051,West Launceston
2216,119041380,Monterey - Brighton-le-Sands - Kyeemagh
6603,509021241,Moora
5043,403021062,Morphettville
7000,601051027,Hobart
0810,701021018,Jingili
0873,702011050,Petermann - Simpson
5203,407011148,Victor Harbor
3960,205031092,Wilsons Promontory
3331,203021486,Corio - Lovely Banks
7249,602011050,Waverley - St Leonards
4751,312021347,Mackay Harbour
2227,128011530,Miranda - Yowie Bay
2193,119021660,Campsie - South
6008,503021043,Wembley - West Leederville - Glendalough
3004,206051513,St Kilda - Central
2575,114021287,Moss Vale - Berrima
0812,701021020,Leanyer
3451,202021027,Castlemaine
4860,306031158,Babinda
2600,801061068,Parkes (ACT) - South
3701,204031492,Wodonga
3815,212011551,Pakenham - South East
0822,701041040,Moulden
3996,205031087,Foster
3487,215011394,Yarriambiack
6011,503011034,Mosman Park - Peppermint Grove
3540,215031400,Buloke
4109,303061080,Sunnybank Hills
7025,601061035,Sorell - Richmond
3568,215031401,Gannawarra
3727,216031418,Shepparton Surrounds - East
2209,119021574,Wiley Park
3941,214021378,Flinders
7163,603021070,Cygnet
2460,112021245,Casino Surrounds
2669,113011257,Griffith Surrounds
2904,801071076,Fadden
4704,308031212,Mount Morgan
2611,113021262,Tumut Surrounds
5049,403041077,Flagstaff Hill
7190,603031074,Triabunna - Bicheno
2226,128021607,Engadine
2322,106011113,Singleton Surrounds
3102,207011154,Kew East
3127,207011148,Balwyn North
6153,507041175,Applecross - Ardross
3217,203021487,Grovedale - Mount Duneed
3889,205021085,Orbost
3070,206021110,Alphington - Fairfield
2470,112021248,Lismore
6112,506011117,Seville Grove
3002,206041509,Southbank - East
3630,216031416,Shepparton - North
4721,308031219,Rockhampton Surrounds - North
3596,215031405,Swan Hill Surrounds
4816,315011400,Tablelands
3046,210031440,Hadfield
4010,305031123,Grange
2630,101031013,Bombala
3037,213011339,Sydenham
4034,302031038,Northgate - Virginia
3440,202021031,Woodend
3371,203011035,Golden Plains - South
2168,127031599,Lurnea - Cartwright
4220,309081262,Varsity Lakes
4701,308031213,Norman Gardens
2323,106021618,Thornton - Millers Forest
2765,124041467,Windsor - Bligh Park
7053,601041026,Taroona - Bonnet Hill
5601,406021141,Outback
2142,125021477,Ermington - Rydalmere
3816,212011549,Pakenham - North East
2809,103021066,Grenfell
4124,311031316,Hillcrest
7321,,
6430,511031280,Kalgoorlie - North
3529,215031400,Buloke
2566,123021438,Claymore - Eagle Vale - Raby
3629,216031419,Shepparton Surrounds - West
2765,115031300,Kurrajong Heights - Ebenezer
4870,306021154,Westcourt - Bungalow
3766,211051282,Mount Dandenong - Olinda
2200,119021574,Wiley Park
2217,119041671,Wolli Creek
4066,305041134,Bardon
4275,311041569,Greenbank - North Maclean
2525,107041146,Figtree - Keiraville
4816,318021471,Condon - Rasmussen
4861,315011398,Kowanyama - Pormpuraaw
3750,209041437,Wollert
6051,503021039,Mount Lawley - Inglewood
4462,307011177,Roma Surrounds
2086,122031430,Manly Vale - Allambie Heights
2795,103041078,Orange - North
2305,111011210,Mount Hutton - Windale
6027,505011080,Ocean Reef
3030,213041359,Rockbank - Mount Cottrell
4600,319031514,Gympie Surrounds
3515,202011024,Strathfieldsaye
0810,701021028,Wagaman
7054,601041023,Kingston Beach - Blackmans Bay
2342,110041205,Tamworth Surrounds
2286,111021221,West Wallsend - Barnsley - Killingworth
5304,407031163,Loxton Surrounds
2233,128021609,Woronora Heights
6050,503021296,Perth (North) - Highgate
2536,101041021,Broulee - Tomakin
4715,308031215,Parkhurst - Kawana
0846,701021017,East Arm
2213,119011358,Padstow
4821,306031161,Tully
5522,405021119,Wakefield - Barunga West
6255,509031250,Wagin
2795,103031072,Mudgee
5410,405021117,Gilbert Valley
2205,119021662,Earlwood
6061,505021302,Dianella - South
2117,125031481,Granville - Clyde
2018,117031648,Zetland
3764,210021235,Romsey
4370,307031189,Warwick
2381,105031099,Coonabarabran
6420,509021240,Merredin
6171,507051313,Baldivis - South
4737,312021344,Eimeo - Rural View
3322,217031473,Colac Surrounds
4034,302011022,Bald Hills
2848,103031073,Mudgee Surrounds - East
4374,307021179,Crows Nest - Rosalie
2145,116011560,Blacktown - South
2555,127011592,Badgerys Creek
0837,701041038,Durack - Marlow Lagoon
3361,217031474,Corangamite - North
2337,110041201,Quirindi
2365,110011186,Armidale
2702,113021260,Tumbarumba
3385,215011392,Stawell
3912,212031308,Pearcedale - Tooradin
6061,505021085,Balga - Mirrabooka
6163,507011158,North Coogee
5012,404011097,Woodville - Cheltenham
3980,212031457,Narre Warren South - East
6166,507041182,Murdoch - Kardinya
4878,306011141,Redlynch
4037,314011387,Samford Valley
4208,311041322,Logan Village
6535,511041286,Geraldton - East
2487,112031253,Pottsville
2550,101041023,Eden
3666,204011055,Euroa
5734,407031159,Barmera
2083,102011037,Point Clare - Koolewong
2430,108051169,Taree
3207,206051130,Port Melbourne
4012,305031123,Grange
2653,109011175,Albury Surrounds
2620,101061542,Yass Surrounds
7030,603011067,Southern Midlands
7304,601011002,Brighton - Pontville
2570,123031448,The Oaks - Oakdale
4173,301011002,Belmont - Gumdale
5132,401021003,Adelaide Hills
5214,407011146,Strathalbyn
3352,202021028,Castlemaine Surrounds
2160,125041489,North Parramatta
5162,403041073,Christie Downs
5132,402051052,Hope Valley - Modbury
7021,601021005,Cambridge
4719,308041529,Biloela
3174,212041460,Noble Park - West
6260,501031018,Donnybrook - Balingup
4745,308011191,Central Highlands - West
4809,318011461,Burdekin
5654,406011130,Eyre Peninsula
3221,217031476,Otway
4215,309091540,Southport - North
3233,203021488,Norlane
6149,507041176,Bateman
3713,204011057,Mansfield (Vic.)
4022,313051574,Moreton Island
3334,201011006,Delacombe
2131,120031677,Ashfield - South
6166,507011159,South Lake - Cockburn Central
3321,203021042,Highton
2086,122031427,Forestville - Killarney Heights
4066,305041132,Ashgrove
5372,402011025,Gawler - North
7186,603031073,Forestier - Tasman
4859,306031158,Babinda
4856,306031158,Babinda
2267,111021220,Wangi Wangi - Rathmines
4051,314011386,The Hills District
2208,119031374,South Hurstville - Blakehurst
2318,106031125,Williamtown - Medowie - Karuah
6753,510021268,Newman
2538,101021610,Googong
4723,308031210,Gracemere
4723,308031221,Shoalwater Bay
4856,315011395,Aurukun
3483,215031400,Buloke
5660,406011134,West Coast (SA)
3191,208011171,Highett (West) - Cheltenham
3677,204021066,Wangaratta
7022,601021012,South Arm
5330,406021140,Quorn - Lake Gilles
3122,207011150,Glen Iris - East
7250,602011039,Legana
3965,205051104,Yarram
2216,119041668,Arncliffe - Bardwell Valley
2104,122021421,Bayview - Elanora Heights
4516,313021366,Caboolture - South
4314,310031288,Ipswich - North
6275,501011003,Busselton Surrounds
2761,115041625,Rouse Hill - Beaumont Hills
5212,407011144,Goolwa - Port Elliot
6716,510031271,Ashburton (WA)
2706,113011257,Griffith Surrounds
5108,402041048,Salisbury North
3501,215021398,Mildura Surrounds
5075,401041014,Athelstone
2050,117031639,Chippendale
2731,109031182,Deniliquin
4272,309041241,Guanaba - Springbrook
2454,108021159,Nambucca Heads Surrounds
5640,406011131,Kimba - Cleve - Franklin Harbour
3024,213051589,Wyndham Vale - North
4702,308011191,Central Highlands - West
0862,702051066,Gulf
3631,204011060,Seymour Surrounds
2620,801101139,Wright
2902,801101137,Molonglo
4737,312021346,Mackay
2128,125011710,Wentworth Point - Sydney Olympic Park
4069,304031094,Indooroopilly
4703,308031206,Bouldercombe
5150,401031012,Beaumont - Glen Osmond
3420,215011390,Nhill Region
5260,407031166,Murray Bridge Surrounds
2127,125011475,Rookwood Cemetery
4211,309061250,Worongary - Tallai
3052,206041124,Parkville
3114,211041272,Vermont
4354,307031186,Southern Downs - West
2116,125021478,Oatlands - Dundas Valley
4402,307021180,Jondaryan
2760,124051581,St Marys - North St Marys
5272,407021155,Naracoorte Surrounds
4030,305031119,Albion
6164,507011155,Henderson
2705,113011259,Narrandera
3058,209021524,Reservoir - North West
3325,217031474,Corangamite - North
3268,217031474,Corangamite - North
2193,120031677,Ashfield - South
2646,113021260,Tumbarumba
5037,403021058,Edwardstown
5038,403021058,Edwardstown
2321,106011111,Kurri Kurri - Abermain
2745,123011700,Harrington Park
3803,212021299,Narre Warren North
6010,503011031,Claremont (WA)
3391,215011394,Yarriambiack
3530,215031400,Buloke
4006,305031130,Windsor
0862,510011265,Kununurra
2900,801081096,Stirling
4486,307011171,Balonne
4660,319011501,Svensson Heights - Norville
5259,407031164,Mannum
5345,407031160,Berri
2777,124011454,Springwood - Winmalee
2645,113031268,Wagga Wagga - North
